sample_id,source_name,category,candidate,dst_path,target_mask_path,quality_level,unified_loss,jump_count,trim_count,off_mask_stitch_length_mm,visible_connector_count,jump_path_mm,visible_connector_length_mm,target_pixels,adaptive_target_pixels,stitch_pixels,overlap_pixels,off_target_pixels,adaptive_overlap_pixels,adaptive_off_target_pixels,coverage_ratio,stitch_precision_ratio,adaptive_coverage_ratio,adaptive_stitch_precision_ratio,overfill_outside_adaptive_ratio,line_radius_px,adaptive_precision_radius_px,target_width_mm,balanced_score
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_57_topology_open_d1_c16_i085_min20,results\public_benchmark_v1_ext33_m2_57_topology_open_d1_c16_i085_min20\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,pass,0.22266231,15,2,2.4299,1,140.303,2.4166,8242,12300,10105,7577,2528,9981,124,0.919316,0.749827,0.811463,0.987729,0.012271,2,2,90.0,0.41124047
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_57_topology_open_d1_c20_i080_min20,results\public_benchmark_v1_ext33_m2_57_topology_open_d1_c20_i080_min20\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,pass,0.22266231,15,2,2.4299,1,140.303,2.4166,8242,12300,10105,7577,2528,9981,124,0.919316,0.749827,0.811463,0.987729,0.012271,2,2,90.0,0.41124047
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_56_line_stroke_d1_c10_i090,results\public_benchmark_v1_ext33_m2_56_line_stroke_d1_c10_i090\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.20207443,21,2,0.6915,0,203.6151,0.0,8242,12300,10648,7944,2704,10516,132,0.963844,0.746056,0.854959,0.987603,0.012397,2,2,90.0,0.30848683
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_57_topology_open_d1_c24_i075_min40,results\public_benchmark_v1_ext33_m2_57_topology_open_d1_c24_i075_min40\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,pass,0.21464496,14,2,2.4299,1,139.7607,2.4166,8242,12300,9364,6954,2410,9244,120,0.843727,0.742631,0.751545,0.987185,0.012815,2,2,90.0,0.4124604
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_59_grouped_topology_g_d0_c24_i075_s6_min20_p80,results\public_benchmark_v1_ext33_m2_59_grouped_topology_g_d0_c24_i075_s6_min20_p80\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.20524871,17,3,2.0194,0,181.6316,0.0,8242,12300,10132,7595,2537,10002,130,0.9215,0.749605,0.813171,0.987169,0.012831,2,2,90.0,0.31934219
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_59_grouped_topology_g_d0_c20_i080_s5_min12_p80,results\public_benchmark_v1_ext33_m2_59_grouped_topology_g_d0_c20_i080_s5_min12_p80\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.20511238,17,3,2.0194,0,177.3713,0.0,8242,12300,10415,7802,2613,10281,134,0.946615,0.749112,0.835854,0.987134,0.012866,2,2,90.0,0.3144747
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_59_grouped_topology_g_d0_c30_i070_s8_min30_p100,results\public_benchmark_v1_ext33_m2_59_grouped_topology_g_d0_c30_i070_s8_min30_p100\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.23341377,17,3,1.9105,1,185.6205,1.9105,8242,12300,9810,7346,2464,9682,128,0.891289,0.748828,0.787154,0.986952,0.013048,2,2,90.0,0.43195717
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_56_line_stroke_d1_c12_i090_min20,results\public_benchmark_v1_ext33_m2_56_line_stroke_d1_c12_i090_min20\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.21940488,23,2,0.7302,0,217.9805,0.0,8242,12300,10062,7507,2555,9929,133,0.910823,0.746074,0.807236,0.986782,0.013218,2,2,90.0,0.34417272
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_56_line_stroke_d2_c12_i085_min20,results\public_benchmark_v1_ext33_m2_56_line_stroke_d2_c12_i085_min20\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.21940488,23,2,0.7302,0,217.9805,0.0,8242,12300,10062,7507,2555,9929,133,0.910823,0.746074,0.807236,0.986782,0.013218,2,2,90.0,0.34417272
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_57_topology_open_d1_c24_i070_min60,results\public_benchmark_v1_ext33_m2_57_topology_open_d1_c24_i070_min60\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,pass,0.2213304,14,2,2.7023,1,139.8995,2.6926,8242,12300,7579,5629,1950,7475,104,0.682965,0.74271,0.607724,0.986278,0.013722,2,2,90.0,0.45198932
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_57_topology_open_d2_c20_i075_min20,results\public_benchmark_v1_ext33_m2_57_topology_open_d2_c20_i075_min20\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.28801396,14,2,4.3404,2,136.4821,4.3271,8242,12300,10129,7577,2552,9987,142,0.919316,0.74805,0.811951,0.985981,0.014019,2,2,90.0,0.57163856
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_57_topology_open_d0_c30_i070_min100,results\public_benchmark_v1_ext33_m2_57_topology_open_d0_c30_i070_min100\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,pass,0.15091259,7,0,2.7023,1,64.3429,2.6926,8242,12300,6195,4624,1571,6104,91,0.561029,0.746408,0.49626,0.985311,0.014689,2,2,90.0,0.37270207
