sample_id,source_name,category,candidate,dst_path,target_mask_path,quality_level,unified_loss,jump_count,trim_count,off_mask_stitch_length_mm,visible_connector_count,jump_path_mm,visible_connector_length_mm,target_pixels,adaptive_target_pixels,stitch_pixels,overlap_pixels,off_target_pixels,adaptive_overlap_pixels,adaptive_off_target_pixels,coverage_ratio,stitch_precision_ratio,adaptive_coverage_ratio,adaptive_stitch_precision_ratio,overfill_outside_adaptive_ratio,line_radius_px,adaptive_precision_radius_px,target_width_mm,balanced_score
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_4_coverage_rerank_min20,results\public_benchmark_v1_ext33_m2_4_coverage_rerank_min20\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,pass,0.13687547,15,2,0.0,0,152.3585,0.0,7588,11839,10250,6780,3470,9887,363,0.893516,0.661463,0.835121,0.964585,0.035415,2,2,90.0,0.22037967
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_4_coverage_rerank_min8,results\public_benchmark_v1_ext33_m2_4_coverage_rerank_min8\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.1621189,18,2,0.0,0,191.2157,0.0,7588,11839,10371,6888,3483,10008,363,0.907749,0.66416,0.845342,0.964999,0.035001,2,2,90.0,0.25525794
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_51_sweeptuned_gate_balanced_applied,results\public_benchmark_v1_ext33_m2_51_sweeptuned_gate_balanced_applied\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,pass,0.09780368,11,1,0.0,0,118.865,0.0,7588,11839,11353,7379,3974,10212,1141,0.972457,0.64996,0.862573,0.899498,0.100502,2,2,90.0,0.15377868
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_51_sweeptuned_gate_low_jump_applied,results\public_benchmark_v1_ext33_m2_51_sweeptuned_gate_low_jump_applied\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,excellent,0.09974865,10,1,0.4714,0,98.1922,0.0,7588,11839,14851,7585,7266,11575,3276,0.999605,0.51074,0.977701,0.779409,0.220591,2,2,90.0,0.16575721
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_55_line_domain_guard_low_jump,results\public_benchmark_v1_ext33_m2_55_line_domain_guard_low_jump\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,excellent,0.09974865,10,1,0.4714,0,98.1922,0.0,7588,11839,14851,7585,7266,11575,3276,0.999605,0.51074,0.977701,0.779409,0.220591,2,2,90.0,0.16575721
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.18687799,21,2,0.0,0,214.9373,0.0,7588,11839,10179,6888,3291,9987,192,0.907749,0.676687,0.843568,0.981138,0.018862,2,2,90.0,0.29222991
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min12,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min12\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.16163456,18,2,0.0,0,176.0801,0.0,7588,11839,10028,6756,3272,9836,192,0.890353,0.673714,0.830813,0.980854,0.019146,2,2,90.0,0.25790876
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min20,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min20\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.16163456,18,2,0.0,0,176.0801,0.0,7588,11839,10028,6756,3272,9836,192,0.890353,0.673714,0.830813,0.980854,0.019146,2,2,90.0,0.25790876
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min30,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min30\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.16994785,19,2,0.0,0,185.8702,0.0,7588,11839,9751,6596,3155,9577,174,0.869267,0.676443,0.808937,0.982156,0.017844,2,2,90.0,0.27453405
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_56_line_stroke_d0_c8_i095,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c8_i095\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.21978079,25,2,0.0,0,243.1498,0.0,7588,11839,10381,7092,3289,10191,190,0.934634,0.683171,0.860799,0.981697,0.018303,2,2,90.0,0.33691419
